# MU = distance modulus corrected for bias and contamination
# MUERR = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
#
VARNAMES: CID IDSURVEY zCMB zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: 59026 12 0.52428 0.52428 42.28538 0.10530 0.00330 0.00307
SN: 262039 12 0.52444 0.52444 42.40620 0.11180 0.00330 0.00569
SN: 101942 12 0.52484 0.52484 42.44736 0.10720 0.00330 0.00242
SN: 1107042 12 0.52488 0.52488 42.41244 0.10780 0.00330 0.00305
SN: 561712 12 0.52499 0.52499 42.48956 0.10830 0.00330 0.00368
SN: 442893 12 0.52507 0.52507 42.60495 0.12020 0.00330 0.00508
SN: 430738 12 0.52515 0.52515 42.35126 0.11240 0.00330 0.00419
SN: 299846 12 0.52539 0.52539 42.48413 0.10430 0.00330 0.00304
SN: 772679 12 0.52597 0.52597 42.51908 0.11350 0.00330 0.00474
SN: 137743 12 0.52603 0.52603 42.36832 0.12300 0.00330 0.00489
SN: 660237 12 0.52618 0.52618 42.54514 0.10330 0.00330 0.00301
SN: 800658 12 0.52682 0.52682 42.52426 0.10780 0.00330 0.00451
SN: 324669 12 0.52703 0.52703 42.24639 0.10850 0.00330 0.04487
SN: 798494 12 0.52766 0.52766 42.27481 0.10400 0.00330 0.00218
SN: 744015 12 0.52768 0.52768 42.38855 0.11000 0.00330 0.00363
SN: 36879 12 0.52780 0.52780 42.31342 0.10970 0.00330 0.00596
SN: 942684 12 0.52798 0.52798 42.35810 0.09790 0.00330 0.00264
SN: 42190 12 0.52827 0.52827 42.28724 0.10310 0.00330 0.00248
SN: 380978 12 0.52835 0.52835 42.48895 0.10800 0.00330 0.00427
SN: 129667 12 0.52890 0.52890 42.46523 0.10410 0.00330 0.00269
SN: 819496 12 0.52917 0.52917 42.31194 0.10510 0.00330 0.00363
SN: 111143 12 0.52926 0.52926 42.47411 0.10790 0.00330 0.00419
SN: 548581 12 0.52932 0.52932 42.38011 0.11030 0.00330 0.00468
SN: 268783 12 0.52933 0.52933 42.42748 0.12060 0.00330 0.00669
SN: 425827 12 0.52940 0.52940 42.56191 0.11460 0.00330 0.00414
SN: 323458 12 0.52947 0.52947 42.33544 0.10820 0.00330 0.00588
SN: 141333 12 0.52961 0.52961 42.37906 0.10440 0.00330 0.00299
SN: 546932 12 0.53010 0.53010 42.37389 0.11090 0.00330 0.00393
SN: 354089 12 0.53022 0.53022 42.42563 0.11680 0.00330 0.00464
SN: 86971 12 0.53073 0.53073 42.52504 0.11200 0.00330 0.00394
SN: 926663 12 0.53113 0.53113 42.46705 0.10890 0.00330 0.00413
SN: 618832 12 0.53119 0.53119 42.33263 0.10480 0.00330 0.04326
SN: 712426 12 0.53126 0.53126 42.62613 0.11190 0.00330 0.00357
SN: 1129731 12 0.53141 0.53141 42.52978 0.11500 0.00330 0.00350
SN: 573560 12 0.53147 0.53147 42.25101 0.10920 0.00330 0.00345
SN: 1062436 12 0.53217 0.53217 42.52287 0.10770 0.00330 0.00387
SN: 1050358 12 0.53238 0.53238 42.55194 0.10900 0.00330 0.00452
SN: 1073217 12 0.53249 0.53249 42.51584 0.12510 0.00330 0.00764
SN: 137560 12 0.53250 0.53250 42.31189 0.10340 0.00330 0.00299
SN: 593125 12 0.53273 0.53273 42.49457 0.11640 0.00330 0.00591
SN: 1149248 12 0.53355 0.53355 42.34110 0.10690 0.00330 0.00380
SN: 1134853 12 0.53392 0.53392 42.47685 0.11440 0.00330 0.02404
SN: 1101762 12 0.53413 0.53413 42.36243 0.10940 0.00330 0.00375
SN: 656017 12 0.53427 0.53427 42.58878 0.11330 0.00330 0.00562
SN: 401052 12 0.53449 0.53449 42.41582 0.10770 0.00330 0.00407
SN: 253268 12 0.53467 0.53467 42.54689 0.10720 0.00330 0.00417
SN: 304466 12 0.53472 0.53472 42.39249 0.10430 0.00330 0.00315
SN: 1113740 12 0.53504 0.53504 42.48070 0.10020 0.00330 0.00297
SN: 789696 12 0.53505 0.53505 42.59863 0.11660 0.00330 0.00405
SN: 880581 12 0.53523 0.53523 42.29416 0.12870 0.00330 0.00556
SN: 18573 12 0.53529 0.53529 42.44582 0.11150 0.00330 0.00407
SN: 741219 12 0.53562 0.53562 42.28279 0.11010 0.00330 0.00467
SN: 26660 12 0.53573 0.53573 42.31424 0.10540 0.00330 0.00265
SN: 397993 12 0.53580 0.53580 42.46677 0.10800 0.00330 0.00405
SN: 436882 12 0.53614 0.53614 42.31870 0.10480 0.00330 0.00176
SN: 876569 12 0.53616 0.53616 42.36188 0.10630 0.00330 0.00401
SN: 804839 12 0.53621 0.53621 42.51629 0.10760 0.00330 0.00379
SN: 1012709 12 0.53637 0.53637 42.39095 0.11070 0.00330 0.05559
SN: 759738 12 0.53730 0.53730 42.43817 0.10900 0.00330 0.00706
SN: 1157726 12 0.53736 0.53736 42.24767 0.11380 0.00330 0.00483
SN: 1074097 12 0.53745 0.53745 42.66729 0.13100 0.00330 0.00488
SN: 397424 12 0.53847 0.53847 42.45041 0.10820 0.00330 0.00424
SN: 544043 12 0.53878 0.53878 42.33999 0.11060 0.00330 0.00649
SN: 971031 12 0.53906 0.53906 42.40042 0.11330 0.00330 0.00331
SN: 388458 12 0.53914 0.53914 42.34314 0.10460 0.00330 0.00318
SN: 532858 12 0.53949 0.53949 42.45714 0.11960 0.00330 0.00569
SN: 55969 12 0.53958 0.53958 42.45632 0.11180 0.00330 0.00325
SN: 203180 12 0.54058 0.54058 42.49600 0.10760 0.00330 0.00220
SN: 896662 12 0.54118 0.54118 42.34295 0.11060 0.00320 0.00320
SN: 152218 12 0.54157 0.54157 42.55916 0.10850 0.00320 0.00286
SN: 183885 12 0.54175 0.54175 42.33289 0.10410 0.00320 0.00219
SN: 12268 12 0.54237 0.54237 42.50796 0.10860 0.00320 0.00327
SN: 967484 12 0.54292 0.54292 42.49159 0.11310 0.00320 0.00535
SN: 113393 12 0.54336 0.54336 42.39475 0.11030 0.00320 0.00416
SN: 1087014 12 0.54389 0.54389 42.42125 0.11070 0.00320 0.00328
SN: 279908 12 0.54455 0.54455 42.45194 0.11040 0.00320 0.00347
SN: 988206 12 0.54470 0.54470 42.32836 0.10490 0.00320 0.00276
SN: 1112884 12 0.54530 0.54530 42.52706 0.11010 0.00320 0.00401
SN: 1015952 12 0.54580 0.54580 42.52690 0.11510 0.00320 0.00446
SN: 967190 12 0.54581 0.54581 42.54795 0.10710 0.00320 0.00426
SN: 248922 12 0.54586 0.54586 42.41498 0.13020 0.00320 0.00585
SN: 73772 12 0.54631 0.54631 42.61158 0.10970 0.00320 0.00503
SN: 892316 12 0.54675 0.54675 42.68600 0.10960 0.00320 0.00349
SN: 922455 12 0.54751 0.54751 42.53332 0.11070 0.00320 0.45828
SN: 1087837 12 0.54786 0.54786 42.56268 0.10900 0.00320 0.00347
SN: 3690 12 0.54801 0.54801 42.45467 0.10740 0.00320 0.00393
SN: 1156224 12 0.54810 0.54810 42.43753 0.10790 0.00320 0.00263
SN: 1108053 12 0.54814 0.54814 42.49463 0.12260 0.00320 0.00316
SN: 520084 12 0.54850 0.54850 42.42710 0.11810 0.00320 0.00857
SN: 271321 12 0.54851 0.54851 42.55970 0.12960 0.00320 0.00490
SN: 1169587 12 0.54878 0.54878 42.40652 0.11300 0.00320 0.00407
SN: 143973 12 0.54895 0.54895 42.56019 0.10940 0.00320 0.00394
SN: 526405 12 0.54913 0.54913 42.53141 0.11470 0.00320 0.00784
SN: 1082021 12 0.54975 0.54975 42.48319 0.11100 0.00320 0.00362
SN: 100008 12 0.55013 0.55013 42.47261 0.11230 0.00320 0.00412
SN: 54595 12 0.55013 0.55013 42.46978 0.11210 0.00320 0.00478
SN: 113836 12 0.55037 0.55037 42.53005 0.11290 0.00320 0.00283
SN: 225755 12 0.55045 0.55045 42.47755 0.12320 0.00320 0.00436
SN: 566009 12 0.55075 0.55075 42.42191 0.10510 0.00320 0.00276
SN: 375145 12 0.55097 0.55097 42.30122 0.10830 0.00320 0.00252
SN: 628215 12 0.55112 0.55112 42.62377 0.11410 0.00320 0.01482
SN: 837568 12 0.55135 0.55135 42.53596 0.13080 0.00320 0.49616
SN: 354628 12 0.55191 0.55191 42.60556 0.11340 0.00320 0.00570
SN: 981474 12 0.55207 0.55207 42.49897 0.12620 0.00320 0.00636
SN: 353368 12 0.55210 0.55210 42.58121 0.11400 0.00320 0.00703
SN: 833855 12 0.55233 0.55233 42.65859 0.11140 0.00320 0.00331
SN: 875245 12 0.55256 0.55256 42.52269 0.11700 0.00320 0.00944
SN: 56799 12 0.55265 0.55265 42.41472 0.11530 0.00320 0.00294
SN: 1122800 12 0.55280 0.55280 42.48703 0.12760 0.00320 0.00519
SN: 914289 12 0.55288 0.55288 42.39852 0.10710 0.00320 0.00315
SN: 553006 12 0.55289 0.55289 42.44355 0.10660 0.00320 0.00326
SN: 841139 12 0.55323 0.55323 42.51079 0.15520 0.00320 0.03975
SN: 865112 12 0.55324 0.55324 42.53037 0.11190 0.00320 0.01177
SN: 1112637 12 0.55331 0.55331 42.41225 0.11140 0.00320 0.00264
SN: 388741 12 0.55386 0.55386 42.65867 0.11180 0.00320 0.00447
SN: 561964 12 0.55390 0.55390 42.63739 0.11270 0.00320 0.00298
SN: 828801 12 0.55400 0.55400 42.47006 0.10710 0.00320 0.00494
SN: 553911 12 0.55465 0.55465 42.67548 0.11240 0.00320 0.00497
SN: 793624 12 0.55472 0.55472 42.52210 0.11020 0.00320 0.00440
SN: 822528 12 0.55476 0.55476 42.63598 0.11340 0.00320 0.00317
SN: 461475 12 0.55483 0.55483 42.56397 0.11430 0.00320 0.00611
SN: 560201 12 0.55493 0.55493 42.56899 0.10120 0.00320 0.00457
SN: 119137 12 0.55532 0.55532 42.63800 0.19070 0.00320 0.00384
SN: 157265 12 0.55557 0.55557 42.59335 0.11140 0.00320 0.00506
SN: 762166 12 0.55563 0.55563 42.60603 0.11790 0.00320 0.00589
SN: 21618 12 0.55578 0.55578 42.45684 0.10860 0.00320 0.00326
SN: 145897 12 0.55607 0.55607 42.64016 0.11250 0.00320 0.00825
SN: 807450 12 0.55610 0.55610 42.39886 0.10950 0.00320 0.00267
SN: 767927 12 0.55620 0.55620 42.44981 0.10690 0.00320 0.00418
SN: 470603 12 0.55624 0.55624 42.58234 0.11360 0.00320 0.00337
SN: 133313 12 0.55648 0.55648 42.60864 0.11340 0.00320 0.02339
SN: 347697 12 0.55686 0.55686 42.58539 0.10950 0.00320 0.00281
SN: 914362 12 0.55711 0.55711 42.73308 0.10740 0.00320 0.00208
SN: 801561 12 0.55715 0.55715 42.52069 0.10280 0.00320 0.00410
SN: 702036 12 0.55784 0.55784 42.61206 0.11240 0.00320 0.00824
SN: 999829 12 0.55829 0.55829 42.51675 0.11640 0.00320 0.01065
SN: 980513 12 0.55842 0.55842 42.53166 0.11020 0.00320 0.00341
SN: 473219 12 0.55849 0.55849 42.64981 0.11130 0.00320 0.00272
SN: 993211 12 0.55875 0.55875 42.55684 0.13380 0.00320 0.00482
SN: 1100659 12 0.55898 0.55898 42.35020 0.12360 0.00320 0.00695
SN: 1052573 12 0.55931 0.55931 42.75911 0.11360 0.00320 0.00579
SN: 98409 12 0.55944 0.55944 42.80157 0.11290 0.00320 0.00294
SN: 91634 12 0.55948 0.55948 42.42402 0.11600 0.00320 0.00521
SN: 975350 12 0.55948 0.55948 42.50890 0.11320 0.00320 0.00423
SN: 306502 12 0.55963 0.55963 42.56656 0.10960 0.00320 0.00390
SN: 516183 12 0.55989 0.55989 42.56325 0.10920 0.00320 0.00274
SN: 625643 12 0.56002 0.56002 42.60002 0.11110 0.00320 0.00559
SN: 589899 12 0.56045 0.56045 42.69802 0.11610 0.00320 0.01465
SN: 449398 12 0.56053 0.56053 42.61664 0.11570 0.00320 0.00773
SN: 222130 12 0.56078 0.56078 42.61367 0.12040 0.00310 0.00406
SN: 93809 12 0.56114 0.56114 42.75309 0.10790 0.00310 0.00378
SN: 198515 12 0.56120 0.56120 42.24439 0.12360 0.00310 0.00377
SN: 293414 12 0.56133 0.56133 42.26715 0.10620 0.00310 0.00248
SN: 111009 12 0.56152 0.56152 42.61186 0.12270 0.00310 0.00340
SN: 1136686 12 0.56174 0.56174 42.44252 0.11020 0.00310 0.00730
SN: 909460 12 0.56182 0.56182 42.71885 0.10950 0.00310 0.00336
SN: 316252 12 0.56196 0.56196 42.45809 0.10710 0.00310 0.00241
SN: 109959 12 0.56238 0.56238 42.42673 0.11660 0.00310 0.00790
SN: 59477 12 0.56248 0.56248 42.44782 0.11390 0.00310 0.00704
SN: 696892 12 0.56269 0.56269 42.63713 0.11170 0.00310 0.00498
SN: 548452 12 0.56271 0.56271 42.46990 0.10770 0.00310 0.00344
SN: 1055607 12 0.56350 0.56350 42.38294 0.10790 0.00310 0.00262
SN: 1108777 12 0.56398 0.56398 42.59278 0.10840 0.00310 0.00321
SN: 163331 12 0.56399 0.56399 42.59191 0.11710 0.00310 0.00497
SN: 926264 12 0.56404 0.56404 42.49398 0.11560 0.00310 0.00359
SN: 1093347 12 0.56406 0.56406 42.58939 0.11710 0.00310 0.00384
SN: 384329 12 0.56429 0.56429 42.59499 0.11080 0.00310 0.00329
SN: 45485 12 0.56453 0.56453 42.57810 0.11270 0.00310 0.00299
SN: 394926 12 0.56461 0.56461 42.67667 0.11370 0.00310 0.02496
SN: 1061512 12 0.56477 0.56477 42.68555 0.11130 0.00310 0.00324
SN: 524022 12 0.56528 0.56528 42.54773 0.12340 0.00310 0.01481
SN: 140091 12 0.56570 0.56570 42.72499 0.11780 0.00310 0.00817
SN: 681517 12 0.56606 0.56606 42.52048 0.12340 0.00310 0.00924
SN: 132253 12 0.56607 0.56607 42.63492 0.11450 0.00310 0.00882
SN: 243301 12 0.56632 0.56632 42.69343 0.11190 0.00310 0.00383
SN: 303670 12 0.56664 0.56664 42.35355 0.12070 0.00310 0.00569
SN: 181033 12 0.56675 0.56675 42.86669 0.11710 0.00310 0.00727
SN: 915457 12 0.56693 0.56693 42.44285 0.11320 0.00310 0.00324
SN: 504976 12 0.56714 0.56714 42.61161 0.11000 0.00310 0.00233
SN: 724980 12 0.56715 0.56715 42.68898 0.10920 0.00310 0.00341
SN: 891877 12 0.56794 0.56794 42.38856 0.10800 0.00310 0.00426
SN: 751581 12 0.56801 0.56801 42.63542 0.11020 0.00310 0.00331
SN: 1086706 12 0.56830 0.56830 42.52575 0.10700 0.00310 0.00377
SN: 556363 12 0.56831 0.56831 42.58095 0.12290 0.00310 0.01516
SN: 699818 12 0.56836 0.56836 42.50090 0.11050 0.00310 0.00282
SN: 901761 12 0.56841 0.56841 42.67668 0.11330 0.00310 0.00485
SN: 1081937 12 0.56904 0.56904 42.33997 0.11970 0.00310 0.00616
SN: 941513 12 0.56908 0.56908 42.60006 0.13250 0.00310 0.00592
SN: 599857 12 0.56919 0.56919 42.35145 0.12860 0.00310 0.00782
SN: 750507 12 0.56926 0.56926 42.72916 0.13450 0.00310 0.00420
SN: 637174 12 0.56942 0.56942 42.94363 0.10830 0.00310 0.01206
SN: 315906 12 0.56946 0.56946 42.80742 0.13170 0.00310 0.01854
SN: 242605 12 0.56950 0.56950 42.67633 0.14230 0.00310 0.00377
SN: 548250 12 0.56979 0.56979 42.53318 0.12810 0.00310 0.00630
SN: 603304 12 0.56979 0.56979 42.48385 0.11330 0.00310 0.02150
SN: 703176 12 0.57021 0.57021 42.43851 0.11190 0.00310 0.00310
SN: 349895 12 0.57058 0.57058 42.59290 0.10890 0.00310 0.00276
SN: 877036 12 0.57064 0.57064 42.60176 0.12010 0.00310 0.01307
SN: 497829 12 0.57146 0.57146 42.53664 0.10920 0.00310 0.00341
SN: 1040987 12 0.57203 0.57203 42.50416 0.11490 0.00310 0.00802
SN: 782000 12 0.57210 0.57210 42.69159 0.11230 0.00310 0.01020
SN: 301467 12 0.57220 0.57220 42.65608 0.12070 0.00310 0.01535
SN: 1127013 12 0.57266 0.57266 42.47449 0.11190 0.00310 0.01751
SN: 748452 12 0.57270 0.57270 42.67145 0.15010 0.00310 0.01538
SN: 943564 12 0.57276 0.57276 42.70774 0.12270 0.00310 0.00659
SN: 681413 12 0.57303 0.57303 42.38038 0.11190 0.00310 0.00299
SN: 1110890 12 0.57305 0.57305 42.59307 0.11780 0.00310 0.00747
SN: 846815 12 0.57332 0.57332 42.39595 0.10960 0.00310 0.00323
SN: 979136 12 0.57392 0.57392 42.63235 0.11420 0.00310 0.00356
SN: 129048 12 0.57394 0.57394 42.60566 0.11420 0.00310 0.00557
SN: 612804 12 0.57396 0.57396 42.66019 0.11030 0.00310 0.00276
SN: 209222 12 0.57402 0.57402 42.59506 0.11060 0.00310 0.01180
SN: 335479 12 0.57410 0.57410 42.62631 0.12210 0.00310 0.00460
SN: 520542 12 0.57418 0.57418 42.40804 0.11220 0.00310 0.01026
SN: 311311 12 0.57421 0.57421 42.68375 0.10380 0.00310 0.00468
SN: 729655 12 0.57445 0.57445 42.52975 0.11260 0.00310 0.00465
SN: 81647 12 0.57455 0.57455 42.61557 0.10830 0.00310 0.00278
SN: 792993 12 0.57537 0.57537 42.70262 0.11980 0.00310 0.00678
SN: 88191 12 0.57545 0.57545 42.62031 0.11160 0.00310 0.00583
SN: 1090140 12 0.57562 0.57562 42.64949 0.12450 0.00310 0.00564
SN: 468507 12 0.57617 0.57617 42.57386 0.11910 0.00310 0.00454
SN: 517279 12 0.57617 0.57617 42.53410 0.11310 0.00310 0.00385
SN: 1086157 12 0.57623 0.57623 42.60520 0.11180 0.00310 0.00276
SN: 60210 12 0.57628 0.57628 42.47872 0.11370 0.00310 0.00398
SN: 250848 12 0.57671 0.57671 42.55381 0.11160 0.00310 0.00429
SN: 634785 12 0.57717 0.57717 42.71368 0.11840 0.00310 0.00837
SN: 226141 12 0.57737 0.57737 42.67254 0.11450 0.00310 0.00613
SN: 561411 12 0.57767 0.57767 42.61795 0.11560 0.00310 0.00775
SN: 844898 12 0.57807 0.57807 42.66347 0.12340 0.00310 0.00481
SN: 522185 12 0.57821 0.57821 42.58910 0.13290 0.00310 0.00499
SN: 1066682 12 0.57828 0.57828 42.74564 0.11750 0.00310 0.00827
SN: 730101 12 0.57832 0.57832 42.64807 0.10900 0.00310 0.00353
SN: 412213 12 0.57840 0.57840 42.72131 0.11310 0.00310 0.00402
SN: 665210 12 0.57868 0.57868 42.50177 0.11510 0.00310 0.00887
SN: 820398 12 0.57903 0.57903 42.56294 0.11290 0.00310 0.00266
SN: 514284 12 0.57915 0.57915 42.59259 0.11240 0.00310 0.00368
SN: 408034 12 0.57935 0.57935 42.75297 0.11980 0.00310 0.00356
SN: 568137 12 0.57950 0.57950 42.77226 0.11180 0.00310 0.00347
SN: 361251 12 0.57952 0.57952 42.72133 0.10930 0.00310 0.00274
SN: 952844 12 0.57972 0.57972 42.58556 0.11190 0.00310 0.00302
SN: 18647 12 0.57990 0.57990 42.51722 0.11250 0.00310 0.00294
SN: 945090 12 0.57990 0.57990 42.59102 0.12210 0.00310 0.00658
SN: 166931 12 0.58009 0.58009 42.64361 0.11990 0.00310 0.00594
SN: 317773 12 0.58022 0.58022 42.61110 0.11430 0.00310 0.00474
SN: 378089 12 0.58029 0.58029 42.67454 0.11520 0.00310 0.00695
SN: 658412 12 0.58052 0.58052 42.57521 0.11150 0.00310 0.00245
SN: 794694 12 0.58061 0.58061 42.69581 0.12280 0.00310 0.00735
SN: 516104 12 0.58085 0.58085 42.72545 0.11390 0.00310 0.00613
SN: 1148054 12 0.58112 0.58112 42.53061 0.11890 0.00310 0.01561
SN: 1168110 12 0.58128 0.58128 42.83148 0.10890 0.00310 0.00282
SN: 1161490 12 0.58129 0.58129 42.59506 0.12910 0.00310 0.00490
SN: 394432 12 0.58133 0.58133 42.50778 0.14400 0.00310 0.00508
SN: 1061167 12 0.58134 0.58134 42.77821 0.11350 0.00310 0.00352
SN: 380633 12 0.58141 0.58141 42.69566 0.13530 0.00310 0.01247
SN: 412373 12 0.58187 0.58187 42.77497 0.12800 0.00310 0.03160
SN: 351183 12 0.58224 0.58224 42.51651 0.10940 0.00300 0.00364
SN: 1122882 12 0.58232 0.58232 42.35873 0.13430 0.00300 0.00790
SN: 1136150 12 0.58311 0.58311 42.69402 0.11120 0.00300 0.00341
SN: 1099274 12 0.58329 0.58329 42.67733 0.11750 0.00300 0.00711
SN: 844436 12 0.58359 0.58359 42.74343 0.15570 0.00300 0.00860
SN: 171664 12 0.58368 0.58368 42.68303 0.10790 0.00300 0.00309
SN: 436535 12 0.58388 0.58388 42.65337 0.11160 0.00300 0.00343
SN: 1029365 12 0.58390 0.58390 42.90172 0.11530 0.00300 0.00316
SN: 76914 12 0.58425 0.58425 42.81798 0.12370 0.00300 0.00685
SN: 615737 12 0.58434 0.58434 42.56768 0.11950 0.00300 0.00742
SN: 699306 12 0.58434 0.58434 42.83932 0.11920 0.00300 0.01223
SN: 44457 12 0.58439 0.58439 42.80469 0.12470 0.00300 0.00980
SN: 853948 12 0.58450 0.58450 42.69547 0.13490 0.00300 0.00972
SN: 104287 12 0.58468 0.58468 42.73168 0.12740 0.00300 0.00512
SN: 936410 12 0.58484 0.58484 42.42273 0.12580 0.00300 0.00988
SN: 963154 12 0.58490 0.58490 42.67833 0.12030 0.00300 0.00304
SN: 196754 12 0.58495 0.58495 42.59767 0.12580 0.00300 0.00944
SN: 760507 12 0.58495 0.58495 42.69729 0.11440 0.00300 0.00794
SN: 742700 12 0.58511 0.58511 42.60778 0.10860 0.00300 0.00226
SN: 974399 12 0.58533 0.58533 42.67040 0.11110 0.00300 0.00319
SN: 1120735 12 0.58535 0.58535 42.54204 0.12630 0.00300 0.00607
SN: 438480 12 0.58655 0.58655 42.69313 0.11560 0.00300 0.01238
SN: 1026368 12 0.58668 0.58668 42.76295 0.12440 0.00300 0.00598
SN: 393710 12 0.58673 0.58673 42.74310 0.11220 0.00300 0.00430
SN: 1008241 12 0.58677 0.58677 42.73984 0.11260 0.00300 0.00304
SN: 195065 12 0.58696 0.58696 42.52902 0.11170 0.00300 0.00367
SN: 657855 12 0.58715 0.58715 42.53497 0.13020 0.00300 0.01485
SN: 494328 12 0.58729 0.58729 42.58221 0.10920 0.00300 0.00389
SN: 694693 12 0.58729 0.58729 42.60801 0.11880 0.00300 0.00365
SN: 366980 12 0.58760 0.58760 42.65848 0.12750 0.00300 0.00519
SN: 1151311 12 0.58799 0.58799 42.74198 0.12850 0.00300 0.00736
SN: 382576 12 0.58800 0.58800 42.70865 0.14100 0.00300 0.01140
SN: 1161003 12 0.58801 0.58801 42.60774 0.11000 0.00300 0.00319
SN: 837930 12 0.58804 0.58804 42.90870 0.13630 0.00300 0.01192
SN: 67348 12 0.58832 0.58832 42.82085 0.11750 0.00300 0.00743
SN: 815476 12 0.58837 0.58837 42.73824 0.14180 0.00300 0.00402
SN: 1099695 12 0.58889 0.58889 42.80462 0.13370 0.00300 0.06593
SN: 947025 12 0.58916 0.58916 42.41291 0.11500 0.00300 0.00580
SN: 1160632 12 0.58921 0.58921 42.70045 0.11630 0.00300 0.01193
SN: 963670 12 0.58922 0.58922 42.65129 0.11480 0.00300 0.00714
SN: 462869 12 0.58940 0.58940 42.59223 0.12370 0.00300 0.01119
SN: 508733 12 0.58941 0.58941 42.77878 0.13330 0.00300 0.00890
SN: 540293 12 0.58955 0.58955 42.62226 0.13100 0.00300 0.00675
SN: 715735 12 0.58961 0.58961 42.91343 0.11080 0.00300 0.00337
SN: 525489 12 0.58962 0.58962 42.63515 0.11650 0.00300 0.00296
SN: 259147 12 0.58980 0.58980 42.77356 0.12150 0.00300 0.01196
SN: 384820 12 0.58998 0.58998 42.81453 0.13880 0.00300 0.00619
SN: 599783 12 0.59004 0.59004 42.80977 0.11500 0.00300 0.00298
SN: 1001210 12 0.59021 0.59021 42.66978 0.11330 0.00300 0.00840
SN: 766299 12 0.59026 0.59026 42.64362 0.12000 0.00300 0.00370
SN: 149555 12 0.59037 0.59037 42.84623 0.13570 0.00300 0.00871
SN: 565710 12 0.59051 0.59051 42.74187 0.11590 0.00300 0.00995
SN: 10422 12 0.59062 0.59062 42.77846 0.10830 0.00300 0.00273
SN: 976654 12 0.59087 0.59087 42.77256 0.12350 0.00300 0.11809
SN: 406722 12 0.59118 0.59118 42.90331 0.11900 0.00300 0.00700
SN: 426217 12 0.59130 0.59130 42.61499 0.12450 0.00300 0.00657
SN: 100014 12 0.59137 0.59137 42.63331 0.11780 0.00300 0.00405
SN: 421254 12 0.59138 0.59138 42.72199 0.11890 0.00300 0.00722
SN: 326289 12 0.59170 0.59170 42.79868 0.11210 0.00300 0.00328
SN: 420356 12 0.59173 0.59173 42.52743 0.12000 0.00300 0.00603
SN: 473740 12 0.59198 0.59198 42.60518 0.11230 0.00300 0.00339
SN: 325542 12 0.59201 0.59201 42.78434 0.12880 0.00300 0.00488
SN: 946597 12 0.59214 0.59214 42.64651 0.12820 0.00300 0.00889
SN: 1007663 12 0.59236 0.59236 42.70508 0.11830 0.00300 0.00559
SN: 329299 12 0.59246 0.59246 42.64651 0.12590 0.00300 0.00555
SN: 196305 12 0.59264 0.59264 42.63476 0.12520 0.00300 0.00482
SN: 182771 12 0.59282 0.59282 42.66650 0.11170 0.00300 0.00311
SN: 472376 12 0.59291 0.59291 42.74065 0.11960 0.00300 0.00784
SN: 366036 12 0.59299 0.59299 42.78855 0.12120 0.00300 0.00374
SN: 281415 12 0.59305 0.59305 42.74086 0.11530 0.00300 0.00798
SN: 637723 12 0.59314 0.59314 42.91476 0.11490 0.00300 0.00502
SN: 63452 12 0.59338 0.59338 42.58422 0.12090 0.00300 0.00974
SN: 1077912 12 0.59345 0.59345 42.67265 0.12470 0.00300 0.00434
SN: 649671 12 0.59345 0.59345 42.82497 0.11430 0.00300 0.00341
SN: 891460 12 0.59352 0.59352 42.60537 0.11440 0.00300 0.00690
SN: 395834 12 0.59381 0.59381 42.92656 0.13690 0.00300 0.01074
SN: 153951 12 0.59425 0.59425 42.77432 0.12850 0.00300 0.01085
SN: 676838 12 0.59454 0.59454 42.86816 0.11780 0.00300 0.01465
SN: 452272 12 0.59457 0.59457 42.71400 0.11740 0.00300 0.00486
SN: 855521 12 0.59461 0.59461 42.88661 0.14030 0.00300 0.00688
SN: 159552 12 0.59493 0.59493 42.92804 0.13970 0.00300 0.01057
SN: 1080980 12 0.59498 0.59498 42.40718 0.11390 0.00300 0.00529
SN: 891011 12 0.59501 0.59501 42.75625 0.11900 0.00300 0.00437
SN: 1166253 12 0.59503 0.59503 42.59937 0.11530 0.00300 0.00593
SN: 884710 12 0.59529 0.59529 42.68095 0.12570 0.00300 0.00341
SN: 976176 12 0.59541 0.59541 42.71512 0.11070 0.00300 0.00295
SN: 881916 12 0.59544 0.59544 42.69810 0.11680 0.00300 0.00559
SN: 698217 12 0.59564 0.59564 42.97747 0.12240 0.00300 0.00632
SN: 301494 12 0.59584 0.59584 42.59237 0.11250 0.00300 0.00326
SN: 993545 12 0.59601 0.59601 42.76206 0.11260 0.00300 0.00254
SN: 846875 12 0.59602 0.59602 42.71615 0.14700 0.00300 0.00592
SN: 1051164 12 0.59613 0.59613 42.87269 0.11480 0.00300 0.00337
SN: 363042 12 0.59630 0.59630 42.70003 0.11720 0.00300 0.00595
SN: 1148906 12 0.59638 0.59638 42.64792 0.11900 0.00300 0.00396
SN: 231794 12 0.59641 0.59641 42.51955 0.10970 0.00300 0.00317
SN: 76492 12 0.59664 0.59664 42.76341 0.11020 0.00300 0.00453
SN: 451333 12 0.59693 0.59693 42.72084 0.11530 0.00300 0.00354
SN: 844905 12 0.59697 0.59697 43.03322 0.11520 0.00300 0.00407
SN: 91145 12 0.59723 0.59723 42.78869 0.13700 0.00300 0.00529
