# MU = distance modulus corrected for bias and contamination
# MUERR = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 0  # flag for cosmology fitter to choose blind option # 5785
zCMB zHEL MU MUERR MUERR_SYS
6.087999999999999662e-02 6.087999999999999662e-02 3.704610999999999876e+01 1.068000000000000060e-01 6.579999999999999911e-03
6.092999999999999805e-02 6.092999999999999805e-02 3.715675999999999846e+01 1.165999999999999953e-01 6.519999999999999754e-03
6.096000000000000030e-02 6.096000000000000030e-02 3.736142999999999859e+01 1.055999999999999994e-01 6.709999999999999819e-03
6.106999999999999929e-02 6.106999999999999929e-02 3.723028999999999655e+01 1.047000000000000014e-01 6.579999999999999911e-03
6.117000000000000215e-02 6.117000000000000215e-02 3.707469999999999999e+01 1.035999999999999976e-01 6.570000000000000319e-03
6.121000000000000052e-02 6.121000000000000052e-02 3.711393000000000342e+01 1.101000000000000034e-01 6.440000000000000412e-03
6.126999999999999807e-02 6.126999999999999807e-02 3.717871999999999844e+01 1.055999999999999994e-01 6.620000000000000016e-03
6.137999999999999706e-02 6.137999999999999706e-02 3.705841999999999814e+01 1.068000000000000060e-01 6.850000000000000186e-03
6.151999999999999830e-02 6.151999999999999830e-02 3.713716999999999757e+01 1.047000000000000014e-01 6.799999999999999621e-03
6.158999999999999891e-02 6.158999999999999891e-02 3.710688999999999993e+01 9.729999999999999760e-02 6.879999999999999831e-03
6.165999999999999953e-02 6.165999999999999953e-02 3.736789000000000271e+01 1.115000000000000019e-01 6.610000000000000424e-03
6.169999999999999790e-02 6.169999999999999790e-02 3.723854999999999649e+01 1.023000000000000020e-01 7.049999999999999843e-03
6.176000000000000240e-02 6.176000000000000240e-02 3.707905000000000229e+01 1.034000000000000058e-01 6.720000000000000279e-03
6.187000000000000138e-02 6.187000000000000138e-02 3.735725000000000051e+01 1.024000000000000049e-01 6.790000000000000029e-03
6.192999999999999894e-02 6.192999999999999894e-02 3.724472000000000094e+01 1.062000000000000027e-01 6.810000000000000081e-03
6.199999999999999956e-02 6.199999999999999956e-02 3.738349000000000188e+01 1.101000000000000034e-01 6.490000000000000109e-03
6.210000000000000242e-02 6.210000000000000242e-02 3.723264000000000351e+01 1.058000000000000052e-01 7.080000000000000356e-03
6.212000000000000161e-02 6.212000000000000161e-02 3.712442000000000064e+01 1.078999999999999959e-01 6.550000000000000266e-03
6.215999999999999998e-02 6.215999999999999998e-02 3.731004999999999683e+01 1.037000000000000005e-01 7.049999999999999843e-03
6.224999999999999978e-02 6.224999999999999978e-02 3.721553999999999718e+01 1.127999999999999975e-01 6.790000000000000029e-03
6.241000000000000020e-02 6.241000000000000020e-02 3.708460999999999785e+01 1.005000000000000060e-01 6.899999999999999883e-03
6.260000000000000286e-02 6.260000000000000286e-02 3.703262999999999749e+01 1.045999999999999985e-01 6.839999999999999726e-03
6.260999999999999899e-02 6.260999999999999899e-02 3.729200999999999766e+01 1.107999999999999957e-01 7.459999999999999618e-03
6.265999999999999348e-02 6.265999999999999348e-02 3.727579999999999671e+01 1.042000000000000010e-01 6.420000000000000359e-03
6.271999999999999797e-02 6.271999999999999797e-02 3.701709000000000316e+01 1.039999999999999952e-01 6.799999999999999621e-03
6.282000000000000084e-02 6.282000000000000084e-02 3.717387999999999693e+01 1.052000000000000018e-01 6.729999999999999871e-03
6.296000000000000207e-02 6.296000000000000207e-02 3.737666000000000111e+01 1.043000000000000038e-01 6.450000000000000004e-03
6.300999999999999657e-02 6.300999999999999657e-02 3.719959999999999667e+01 1.019999999999999934e-01 6.510000000000000162e-03
6.307999999999999718e-02 6.307999999999999718e-02 3.731830999999999676e+01 1.024000000000000049e-01 7.029999999999999791e-03
6.321000000000000230e-02 6.321000000000000230e-02 3.733755000000000024e+01 1.045999999999999985e-01 6.309999999999999637e-03
6.332000000000000128e-02 6.332000000000000128e-02 3.707654999999999745e+01 1.039999999999999952e-01 6.490000000000000109e-03
6.339999999999999802e-02 6.339999999999999802e-02 3.736809999999999832e+01 1.019999999999999934e-01 6.810000000000000081e-03
6.346999999999999864e-02 6.346999999999999864e-02 3.719333000000000311e+01 1.081000000000000016e-01 6.579999999999999911e-03
6.353000000000000314e-02 6.353000000000000314e-02 3.731436000000000064e+01 1.033000000000000029e-01 7.110000000000000001e-03
6.375999999999999723e-02 6.375999999999999723e-02 3.745223000000000013e+01 1.053000000000000047e-01 7.119999999999999593e-03
6.378000000000000336e-02 6.378000000000000336e-02 3.716199999999999903e+01 1.030999999999999972e-01 6.680000000000000174e-03
6.396000000000000296e-02 6.396000000000000296e-02 3.723427999999999827e+01 1.028000000000000025e-01 6.559999999999999859e-03
6.399000000000000521e-02 6.399000000000000521e-02 3.727138999999999669e+01 1.059999999999999970e-01 6.640000000000000069e-03
6.403999999999999970e-02 6.403999999999999970e-02 3.730098000000000269e+01 1.049999999999999961e-01 6.320000000000000097e-03
6.414000000000000257e-02 6.414000000000000257e-02 3.720156000000000063e+01 1.058000000000000052e-01 7.170000000000000158e-03
6.414000000000000257e-02 6.414000000000000257e-02 3.739173999999999864e+01 1.053000000000000047e-01 6.960000000000000041e-03
6.415999999999999481e-02 6.415999999999999481e-02 3.736892999999999887e+01 1.376000000000000001e-01 7.320000000000000118e-03
6.424000000000000543e-02 6.424000000000000543e-02 3.733453999999999695e+01 1.024000000000000049e-01 6.629999999999999609e-03
6.432999999999999829e-02 6.432999999999999829e-02 3.727299000000000007e+01 1.033000000000000029e-01 6.340000000000000149e-03
6.435000000000000442e-02 6.435000000000000442e-02 3.733265999999999707e+01 1.014000000000000040e-01 6.839999999999999726e-03
6.439000000000000279e-02 6.439000000000000279e-02 3.736401000000000039e+01 1.063000000000000056e-01 6.519999999999999754e-03
6.449000000000000565e-02 6.449000000000000565e-02 3.732936000000000121e+01 1.236000000000000015e-01 6.309999999999999637e-03
6.471000000000000363e-02 6.471000000000000363e-02 3.742877000000000010e+01 1.098999999999999977e-01 7.259999999999999960e-03
6.481000000000000649e-02 6.481000000000000649e-02 3.726567000000000007e+01 1.069999999999999979e-01 6.300000000000000044e-03
6.489000000000000323e-02 6.489000000000000323e-02 3.733885000000000076e+01 1.050999999999999990e-01 6.349999999999999742e-03
6.492000000000000548e-02 6.492000000000000548e-02 3.735087999999999653e+01 1.032000000000000001e-01 6.599999999999999964e-03
6.500999999999999834e-02 6.500999999999999834e-02 3.758008000000000237e+01 1.406000000000000028e-01 6.830000000000000134e-03
6.504000000000000059e-02 6.504000000000000059e-02 3.711332000000000164e+01 1.033000000000000029e-01 6.530000000000000214e-03
6.507000000000000284e-02 6.507000000000000284e-02 3.721784000000000248e+01 1.023000000000000020e-01 6.660000000000000121e-03
6.512999999999999345e-02 6.512999999999999345e-02 3.718352999999999753e+01 1.135000000000000037e-01 7.139999999999999646e-03
6.529999999999999694e-02 6.529999999999999694e-02 3.723794999999999789e+01 1.032000000000000001e-01 6.740000000000000331e-03
6.554000000000000103e-02 6.554000000000000103e-02 3.747075000000000244e+01 1.068999999999999950e-01 6.610000000000000424e-03
6.557999999999999940e-02 6.557999999999999940e-02 3.731645000000000323e+01 1.003000000000000003e-01 6.729999999999999871e-03
6.565999999999999615e-02 6.565999999999999615e-02 3.729496999999999929e+01 1.044000000000000067e-01 6.640000000000000069e-03
6.567000000000000615e-02 6.567000000000000615e-02 3.742533000000000243e+01 1.136000000000000065e-01 6.519999999999999754e-03
6.571000000000000452e-02 6.571000000000000452e-02 3.734165999999999741e+01 1.040999999999999981e-01 6.660000000000000121e-03
6.579000000000000126e-02 6.579000000000000126e-02 3.731566000000000116e+01 1.102999999999999953e-01 6.459999999999999597e-03
6.579999999999999738e-02 6.579999999999999738e-02 3.720691999999999666e+01 1.102999999999999953e-01 6.420000000000000359e-03
6.585000000000000575e-02 6.585000000000000575e-02 3.727624000000000137e+01 1.152999999999999997e-01 6.450000000000000004e-03
6.611999999999999822e-02 6.611999999999999822e-02 3.735844000000000165e+01 1.026999999999999996e-01 7.190000000000000210e-03
6.623999999999999333e-02 6.623999999999999333e-02 3.721298999999999779e+01 1.055999999999999994e-01 7.000000000000000146e-03
6.629999999999999782e-02 6.629999999999999782e-02 3.731963999999999970e+01 1.155999999999999944e-01 6.790000000000000029e-03
6.632000000000000395e-02 6.632000000000000395e-02 3.742056000000000182e+01 1.093999999999999972e-01 6.709999999999999819e-03
6.633999999999999619e-02 6.633999999999999619e-02 3.724837999999999738e+01 1.144000000000000017e-01 6.349999999999999742e-03
6.643000000000000294e-02 6.643000000000000294e-02 3.754608000000000345e+01 1.058000000000000052e-01 6.539999999999999807e-03
6.662999999999999479e-02 6.662999999999999479e-02 3.727904000000000195e+01 1.130000000000000032e-01 7.009999999999999738e-03
6.671000000000000540e-02 6.671000000000000540e-02 3.736865999999999843e+01 1.037000000000000005e-01 6.550000000000000266e-03
6.671000000000000540e-02 6.671000000000000540e-02 3.737288000000000210e+01 1.024999999999999939e-01 7.139999999999999646e-03
6.683999999999999664e-02 6.683999999999999664e-02 3.738060999999999723e+01 1.029999999999999943e-01 6.649999999999999661e-03
6.686999999999999889e-02 6.686999999999999889e-02 3.757663999999999760e+01 1.060999999999999999e-01 6.590000000000000371e-03
6.697000000000000175e-02 6.697000000000000175e-02 3.727456999999999709e+01 1.102000000000000063e-01 6.490000000000000109e-03
6.701000000000000012e-02 6.701000000000000012e-02 3.745933999999999742e+01 1.161999999999999977e-01 6.470000000000000057e-03
6.715999999999999748e-02 6.715999999999999748e-02 3.741743999999999915e+01 1.156999999999999973e-01 6.859999999999999779e-03
6.718000000000000360e-02 6.718000000000000360e-02 3.732282000000000011e+01 1.416000000000000036e-01 2.278000000000000164e-02
6.726999999999999647e-02 6.726999999999999647e-02 3.723501000000000261e+01 1.200999999999999984e-01 6.960000000000000041e-03
6.729999999999999871e-02 6.729999999999999871e-02 3.739784999999999826e+01 1.076000000000000012e-01 6.680000000000000174e-03
6.740999999999999770e-02 6.740999999999999770e-02 3.724139000000000266e+01 1.077000000000000041e-01 6.700000000000000226e-03
6.743000000000000382e-02 6.743000000000000382e-02 3.708749999999999858e+01 1.267000000000000071e-01 2.465700000000000114e-01
6.748999999999999444e-02 6.748999999999999444e-02 3.745779999999999887e+01 1.053000000000000047e-01 8.279999999999999166e-03
6.754000000000000281e-02 6.754000000000000281e-02 3.733089999999999975e+01 1.040999999999999981e-01 7.219999999999999855e-03
6.761999999999999955e-02 6.761999999999999955e-02 3.738757999999999981e+01 1.054999999999999966e-01 6.440000000000000412e-03
6.769000000000000017e-02 6.769000000000000017e-02 3.753835000000000122e+01 1.044999999999999957e-01 6.490000000000000109e-03
6.776000000000000079e-02 6.776000000000000079e-02 3.754265000000000185e+01 1.010000000000000064e-01 6.610000000000000424e-03
6.779000000000000303e-02 6.779000000000000303e-02 3.746931000000000012e+01 1.048000000000000043e-01 6.969999999999999633e-03
6.780999999999999528e-02 6.780999999999999528e-02 3.753041000000000338e+01 1.040999999999999981e-01 6.779999999999999569e-03
6.786000000000000365e-02 6.786000000000000365e-02 3.742967999999999762e+01 1.198000000000000037e-01 6.530000000000000214e-03
6.787999999999999590e-02 6.787999999999999590e-02 3.748469000000000051e+01 1.019999999999999934e-01 6.499999999999999702e-03
6.805999999999999550e-02 6.805999999999999550e-02 3.756877999999999673e+01 1.078000000000000069e-01 6.409999999999999899e-03
6.812000000000000000e-02 6.812000000000000000e-02 3.739900000000000091e+01 1.029999999999999943e-01 7.239999999999999908e-03
6.815000000000000224e-02 6.815000000000000224e-02 3.743025999999999698e+01 1.044999999999999957e-01 6.459999999999999597e-03
6.819999999999999674e-02 6.819999999999999674e-02 3.742954999999999899e+01 1.096000000000000030e-01 1.290000000000000001e-02
6.826000000000000123e-02 6.826000000000000123e-02 3.745568999999999704e+01 1.013000000000000012e-01 6.349999999999999742e-03
6.826999999999999735e-02 6.826999999999999735e-02 3.736225999999999914e+01 1.029000000000000054e-01 6.649999999999999661e-03
6.837000000000000022e-02 6.837000000000000022e-02 3.755801999999999907e+01 1.021999999999999992e-01 6.450000000000000004e-03
6.837999999999999634e-02 6.837999999999999634e-02 3.737055999999999756e+01 1.228999999999999954e-01 6.949999999999999581e-03
6.858999999999999819e-02 6.858999999999999819e-02 3.738593999999999795e+01 1.107999999999999957e-01 7.289999999999999605e-03
6.858999999999999819e-02 6.858999999999999819e-02 3.770103000000000293e+01 1.580999999999999905e-01 6.749999999999999924e-03
6.862000000000000044e-02 6.862000000000000044e-02 3.747339999999999804e+01 1.136000000000000065e-01 6.709999999999999819e-03
6.864000000000000656e-02 6.864000000000000656e-02 3.749260000000000304e+01 1.030999999999999972e-01 6.760000000000000384e-03
6.866999999999999493e-02 6.866999999999999493e-02 3.732023999999999830e+01 1.033000000000000029e-01 6.870000000000000238e-03
6.866999999999999493e-02 6.866999999999999493e-02 3.753175000000000239e+01 1.067000000000000032e-01 6.429999999999999952e-03
6.868000000000000493e-02 6.868000000000000493e-02 3.737691999999999837e+01 1.116000000000000048e-01 6.369999999999999794e-03
6.880999999999999617e-02 6.880999999999999617e-02 3.743144000000000204e+01 1.044000000000000067e-01 6.769999999999999976e-03
6.880999999999999617e-02 6.880999999999999617e-02 3.741801999999999850e+01 1.067000000000000032e-01 6.669999999999999714e-03
6.884999999999999454e-02 6.884999999999999454e-02 3.751521999999999935e+01 1.067000000000000032e-01 6.590000000000000371e-03
6.886000000000000454e-02 6.886000000000000454e-02 3.754939999999999856e+01 1.045999999999999985e-01 7.040000000000000251e-03
6.891999999999999515e-02 6.891999999999999515e-02 3.732538999999999874e+01 9.610000000000000486e-02 6.610000000000000424e-03
6.898999999999999577e-02 6.898999999999999577e-02 3.739186000000000121e+01 1.136000000000000065e-01 6.450000000000000004e-03
6.901000000000000190e-02 6.901000000000000190e-02 3.746394000000000091e+01 1.016999999999999987e-01 7.159999999999999698e-03
6.905000000000000027e-02 6.905000000000000027e-02 3.744859999999999900e+01 1.068000000000000060e-01 6.839999999999999726e-03
6.909999999999999476e-02 6.909999999999999476e-02 3.739688999999999908e+01 1.045999999999999985e-01 6.689999999999999766e-03
6.915999999999999925e-02 6.915999999999999925e-02 3.743451999999999913e+01 1.026999999999999996e-01 7.270000000000000420e-03
6.934999999999999498e-02 6.934999999999999498e-02 3.730794999999999817e+01 1.093999999999999972e-01 6.539999999999999807e-03
6.955999999999999683e-02 6.955999999999999683e-02 3.749772000000000105e+01 1.047000000000000014e-01 6.850000000000000186e-03
6.962000000000000133e-02 6.962000000000000133e-02 3.724830000000000041e+01 1.044000000000000067e-01 7.349999999999999763e-03
6.962000000000000133e-02 6.962000000000000133e-02 3.756624000000000052e+01 1.054999999999999966e-01 7.400000000000000328e-03
6.965000000000000357e-02 6.965000000000000357e-02 3.759170000000000300e+01 1.020999999999999963e-01 7.060000000000000303e-03
6.972000000000000419e-02 6.972000000000000419e-02 3.735173999999999950e+01 1.595999999999999919e-01 6.919999999999999936e-03
6.976999999999999869e-02 6.976999999999999869e-02 3.749170000000000158e+01 1.053000000000000047e-01 6.369999999999999794e-03
6.983999999999999930e-02 6.983999999999999930e-02 3.750372999999999735e+01 1.343999999999999917e-01 6.859999999999999779e-03
6.988999999999999380e-02 6.988999999999999380e-02 3.755373000000000161e+01 1.039999999999999952e-01 7.190000000000000210e-03
6.994000000000000217e-02 6.994000000000000217e-02 3.733010000000000161e+01 1.025999999999999968e-01 6.610000000000000424e-03
6.994000000000000217e-02 6.994000000000000217e-02 3.735430999999999813e+01 1.110000000000000014e-01 7.080000000000000356e-03
6.995999999999999441e-02 6.995999999999999441e-02 3.762579000000000207e+01 1.100000000000000006e-01 6.490000000000000109e-03
7.004000000000000503e-02 7.004000000000000503e-02 3.738510000000000133e+01 1.015000000000000069e-01 7.289999999999999605e-03
7.006999999999999340e-02 7.006999999999999340e-02 3.751567000000000007e+01 1.107999999999999957e-01 6.550000000000000266e-03
7.008000000000000340e-02 7.008000000000000340e-02 3.749058000000000135e+01 1.039000000000000062e-01 6.389999999999999847e-03
7.008999999999999952e-02 7.008999999999999952e-02 3.755890999999999735e+01 1.006999999999999978e-01 6.870000000000000238e-03
7.008999999999999952e-02 7.008999999999999952e-02 3.755243000000000109e+01 1.029000000000000054e-01 6.470000000000000057e-03
7.016999999999999627e-02 7.016999999999999627e-02 3.738555000000000206e+01 1.108999999999999986e-01 6.629999999999999609e-03
7.023000000000000076e-02 7.023000000000000076e-02 3.750739000000000090e+01 9.990000000000000269e-02 1.464000000000000024e-02
7.026000000000000301e-02 7.026000000000000301e-02 3.751050999999999647e+01 1.295999999999999930e-01 7.329999999999999710e-03
